district,year,crop,season,area,production,yield,AvgRain,AvgTemp,district_encoded,crop_encoded,season_encoded
NAWANSHAHR,2012,Sunflower,Rabi,1000,2000,2,44.08916667,25.59625,13,19,1
NAWANSHAHR,1998,Rapeseed &Mustard,Rabi,2000,3000,1.5,32.34416667,26.38291667,13,15,1
NAWANSHAHR,2012,Rapeseed &Mustard,Rabi,2000,3000,1.5,44.08916667,25.59625,13,15,1
NAWANSHAHR,2009,Sugarcane,Whole year,500,3100,6.2,42.17916667,26.33958333,13,18,2
NAWANSHAHR,2005,Sugarcane,Whole year,7000,36000,5.142857143,53.49083333,25.50916667,13,18,2
NAWANSHAHR,2002,Maize,Kharif,19000,38000,2,37.0775,27.14,13,9,0
NAWANSHAHR,2004,Sugarcane,Whole year,7000,38000,5.428571429,45.565,26.64166667,13,18,2
NAWANSHAHR,1998,Maize,Kharif,18000,43000,2.388888889,32.34416667,26.38291667,13,9,0
NAWANSHAHR,1999,Maize,Kharif,18000,46000,2.555555556,32.2,27.14458333,13,9,0
NAWANSHAHR,2004,Maize,Kharif,18000,48000,2.666666667,45.565,26.64166667,13,9,0
NAWANSHAHR,2005,Maize,Kharif,17000,48000,2.823529412,53.49083333,25.50916667,13,9,0
NAWANSHAHR,2001,Maize,Kharif,18000,51000,2.833333333,45.6625,26.32708333,13,9,0
NAWANSHAHR,2000,Maize,Kharif,17000,53000,3.117647059,41.01583333,26.54375,13,9,0
NAWANSHAHR,2012,Maize,Kharif,13000,54000,4.153846154,44.08916667,25.59625,13,9,0
NAWANSHAHR,2009,Maize,Kharif,16000,56000,3.5,42.17916667,26.33958333,13,9,0
NAWANSHAHR,2010,Maize,Kharif,14000,57000,4.071428571,62.85666667,26.25416667,13,9,0
NAWANSHAHR,2003,Maize,Kharif,18000,65000,3.611111111,53.6325,25.81208333,13,9,0
NAWANSHAHR,2008,Maize,Kharif,17000,67000,3.941176471,90.14333333,24.945,13,9,0
NAWANSHAHR,2006,Maize,Kharif,18000,68000,3.777777778,63.88833333,26.04791667,13,9,0
NAWANSHAHR,2007,Maize,Kharif,17000,74000,4.352941176,50.2,26.05,13,9,0
NAWANSHAHR,2001,Rice,Kharif,45000,143000,3.177777778,45.6625,26.32708333,13,16,0
NAWANSHAHR,1998,Rice,Kharif,46000,150000,3.260869565,32.34416667,26.38291667,13,16,0
NAWANSHAHR,2002,Rice,Kharif,43000,151000,3.511627907,37.0775,27.14,13,16,0
NAWANSHAHR,2000,Rice,Kharif,47000,158000,3.361702128,41.01583333,26.54375,13,16,0
NAWANSHAHR,1999,Rice,Kharif,46000,160000,3.47826087,32.2,27.14458333,13,16,0
NAWANSHAHR,2005,Rice,Kharif,49000,171000,3.489795918,53.49083333,25.50916667,13,16,0
NAWANSHAHR,2003,Rice,Kharif,47000,171000,3.638297872,53.6325,25.81208333,13,16,0
NAWANSHAHR,2007,Rice,Kharif,50000,194000,3.88,50.2,26.05,13,16,0
NAWANSHAHR,2004,Rice,Kharif,50000,199000,3.98,45.565,26.64166667,13,16,0
NAWANSHAHR,2006,Rice,Kharif,53000,209000,3.943396226,63.88833333,26.04791667,13,16,0
NAWANSHAHR,2008,Rice,Kharif,52000,213000,4.096153846,90.14333333,24.945,13,16,0
NAWANSHAHR,2010,Rice,Kharif,58000,231000,3.982758621,62.85666667,26.25416667,13,16,0
NAWANSHAHR,2012,Rice,Kharif,56000,231000,4.125,44.08916667,25.59625,13,16,0
NAWANSHAHR,2009,Rice,Kharif,56000,232000,4.142857143,42.17916667,26.33958333,13,16,0
NAWANSHAHR,2002,Wheat,Rabi,68000,254000,3.735294118,37.0775,27.14,13,21,1
NAWANSHAHR,1998,Wheat,Rabi,62000,265000,4.274193548,32.34416667,26.38291667,13,21,1
NAWANSHAHR,2008,Wheat,Rabi,76000,297000,3.907894737,90.14333333,24.945,13,21,1
NAWANSHAHR,2006,Wheat,Rabi,72000,300000,4.166666667,63.88833333,26.04791667,13,21,1
NAWANSHAHR,2005,Wheat,Rabi,72000,303000,4.208333333,53.49083333,25.50916667,13,21,1
NAWANSHAHR,1999,Wheat,Rabi,67000,308000,4.597014925,32.2,27.14458333,13,21,1
NAWANSHAHR,2003,Wheat,Rabi,75000,311000,4.146666667,53.6325,25.81208333,13,21,1
NAWANSHAHR,2004,Wheat,Rabi,76000,312000,4.105263158,45.565,26.64166667,13,21,1
NAWANSHAHR,2000,Wheat,Rabi,70000,312000,4.457142857,41.01583333,26.54375,13,21,1
NAWANSHAHR,2009,Wheat,Rabi,74000,316000,4.27027027,42.17916667,26.33958333,13,21,1
NAWANSHAHR,2001,Wheat,Rabi,71000,324000,4.563380282,45.6625,26.32708333,13,21,1
NAWANSHAHR,2012,Sugarcane,Whole year,5000,327000,65.4,44.08916667,25.59625,13,18,2
NAWANSHAHR,2007,Wheat,Rabi,72000,328000,4.555555556,50.2,26.05,13,21,1
NAWANSHAHR,2010,Wheat,Rabi,74000,348000,4.702702703,62.85666667,26.25416667,13,21,1
NAWANSHAHR,2012,Wheat,Rabi,80000,382000,4.775,44.08916667,25.59625,13,21,1
NAWANSHAHR,2003,Sugarcane,Whole year,10000,470000,47,53.6325,25.81208333,13,18,2
NAWANSHAHR,1998,Sugarcane,Whole year,11000,630000,57.27272727,32.34416667,26.38291667,13,18,2
NAWANSHAHR,2002,Sugarcane,Whole year,12000,640000,53.33333333,37.0775,27.14,13,18,2
NAWANSHAHR,1999,Sugarcane,Whole year,12000,700000,58.33333333,32.2,27.14458333,13,18,2
NAWANSHAHR,2001,Sugarcane,Whole year,12000,720000,60,45.6625,26.32708333,13,18,2
NAWANSHAHR,2000,Sugarcane,Whole year,12000,760000,63.33333333,41.01583333,26.54375,13,18,2
PATIALA,1999,Urad,Kharif,100,10,0.1,27.9,27.38375,14,20,0
PATIALA,2010,Masoor,Rabi,100,67,0.67,65.97416667,26.23458333,14,10,1
PATIALA,2001,Moong,Kharif,300,100,0.333333333,45.4125,26.4175,14,11,0
PATIALA,1998,Urad,Kharif,200,100,0.5,48.2775,25.91208333,14,20,0
PATIALA,1999,Moong,Kharif,200,100,0.5,27.9,27.38375,14,11,0
PATIALA,2002,Moong,Kharif,200,100,0.5,34.91833333,27.35083333,14,11,0
PATIALA,2004,Moong,Kharif,200,100,0.5,46.67416667,26.60041667,14,11,0
PATIALA,2002,Urad,Kharif,100,100,1,34.91833333,27.35083333,14,20,0
PATIALA,2003,Urad,Kharif,100,100,1,59.54583333,25.72875,14,20,0
PATIALA,2004,Urad,Kharif,100,100,1,46.67416667,26.60041667,14,20,0
PATIALA,2005,Urad,Kharif,100,100,1,48.6925,25.84166667,14,20,0
PATIALA,2006,Arhar (Tur),Kharif,100,100,1,39.2,26.755,14,0,0
PATIALA,2007,Arhar (Tur),Kharif,100,100,1,43.44083333,26.55125,14,0,0
PATIALA,2007,Moong,Kharif,100,100,1,43.44083333,26.55125,14,11,0
PATIALA,2008,Arhar (Tur),Kharif,100,100,1,81.345,25.10541667,14,0,0
PATIALA,2008,Moong,Kharif,100,100,1,81.345,25.10541667,14,11,0
PATIALA,2009,Arhar (Tur),Kharif,100,100,1,44.6925,26.52083333,14,0,0
PATIALA,1999,Gram,Rabi,100,100,1,27.9,27.38375,14,4,1
PATIALA,2003,Gram,Rabi,100,100,1,59.54583333,25.72875,14,4,1
PATIALA,2004,Gram,Rabi,100,100,1,46.67416667,26.60041667,14,4,1
PATIALA,2005,Gram,Rabi,100,100,1,48.6925,25.84166667,14,4,1
PATIALA,2006,Gram,Rabi,100,100,1,39.2,26.755,14,4,1
PATIALA,2006,Masoor,Rabi,100,100,1,39.2,26.755,14,10,1
PATIALA,2004,Guar seed,Whole year,100,100,1,46.67416667,26.60041667,14,6,2
PATIALA,2000,Moong,Kharif,300,200,0.666666667,45.66416667,26.55958333,14,11,0
PATIALA,2003,Moong,Kharif,300,200,0.666666667,59.54583333,25.72875,14,11,0
PATIALA,2002,Arhar (Tur),Kharif,200,200,1,34.91833333,27.35083333,14,0,0
PATIALA,2004,Arhar (Tur),Kharif,200,200,1,46.67416667,26.60041667,14,0,0
PATIALA,2005,Arhar (Tur),Kharif,200,200,1,48.6925,25.84166667,14,0,0
PATIALA,2005,Moong,Kharif,200,200,1,48.6925,25.84166667,14,11,0
PATIALA,2006,Moong,Kharif,200,200,1,39.2,26.755,14,11,0
PATIALA,1998,Gram,Rabi,200,200,1,48.2775,25.91208333,14,4,1
PATIALA,2000,Gram,Rabi,200,200,1,45.66416667,26.55958333,14,4,1
PATIALA,2001,Gram,Rabi,200,200,1,45.4125,26.4175,14,4,1
PATIALA,2001,Rapeseed &Mustard,Rabi,200,200,1,45.4125,26.4175,14,15,1
PATIALA,2002,Gram,Rabi,200,200,1,34.91833333,27.35083333,14,4,1
PATIALA,1998,Moong,Whole year,300,200,0.666666667,48.2775,25.91208333,14,11,2
PATIALA,1999,Arhar (Tur),Kharif,400,300,0.75,27.9,27.38375,14,0,0
PATIALA,2000,Arhar (Tur),Kharif,400,300,0.75,45.66416667,26.55958333,14,0,0
PATIALA,2001,Arhar (Tur),Kharif,300,300,1,45.4125,26.4175,14,0,0
PATIALA,2003,Arhar (Tur),Kharif,300,300,1,59.54583333,25.72875,14,0,0
PATIALA,2005,Masoor,Rabi,600,300,0.5,48.6925,25.84166667,14,10,1
PATIALA,1998,Arhar (Tur),Kharif,600,400,0.666666667,48.2775,25.91208333,14,0,0
PATIALA,2001,Masoor,Rabi,1000,600,0.6,45.4125,26.4175,14,10,1
PATIALA,1999,Masoor,Rabi,900,600,0.666666667,27.9,27.38375,14,10,1
PATIALA,2003,Masoor,Rabi,900,600,0.666666667,59.54583333,25.72875,14,10,1
PATIALA,2004,Masoor,Rabi,900,600,0.666666667,46.67416667,26.60041667,14,10,1
PATIALA,2000,Masoor,Rabi,1200,700,0.583333333,45.66416667,26.55958333,14,10,1
PATIALA,2002,Masoor,Rabi,900,700,0.777777778,34.91833333,27.35083333,14,10,1
PATIALA,2009,Peas & Beans (Pulses),Rabi,600,700,1.166666667,44.6925,26.52083333,14,14,1
PATIALA,2012,Peas & Beans (Pulses),Rabi,600,800,1.333333333,40.70416667,25.77708333,14,14,1
PATIALA,2009,Sugarcane,Whole year,100,800,8,44.6925,26.52083333,14,18,2
PATIALA,1998,Masoor,Rabi,1100,900,0.818181818,48.2775,25.91208333,14,10,1
PATIALA,1999,Peas & Beans (Pulses),Rabi,1100,900,0.818181818,27.9,27.38375,14,14,1
PATIALA,1998,Cotton(lint),Kharif,1000,1000,1,48.2775,25.91208333,14,3,0
PATIALA,1999,Cotton(lint),Kharif,1000,1000,1,27.9,27.38375,14,3,0
PATIALA,2012,Bajra,Kharif,1000,1000,1,40.70416667,25.77708333,14,1,0
PATIALA,2006,Rapeseed &Mustard,Rabi,1000,1000,1,39.2,26.755,14,15,1
PATIALA,2007,Rapeseed &Mustard,Rabi,1000,1000,1,43.44083333,26.55125,14,15,1
PATIALA,2008,Rapeseed &Mustard,Rabi,1000,1000,1,81.345,25.10541667,14,15,1
PATIALA,2010,Rapeseed &Mustard,Rabi,1000,1000,1,65.97416667,26.23458333,14,15,1
PATIALA,1998,Peas & Beans (Pulses),Rabi,1500,1500,1,48.2775,25.91208333,14,14,1
PATIALA,2006,Peas & Beans (Pulses),Rabi,1200,1500,1.25,39.2,26.755,14,14,1
PATIALA,2008,Peas & Beans (Pulses),Rabi,1200,1500,1.25,81.345,25.10541667,14,14,1
PATIALA,2012,Sunflower,Rabi,1000,1600,1.6,40.70416667,25.77708333,14,19,1
PATIALA,2010,Peas & Beans (Pulses),Rabi,1400,1800,1.285714286,65.97416667,26.23458333,14,14,1
PATIALA,2000,Cotton(lint),Kharif,1000,2000,2,45.66416667,26.55958333,14,3,0
PATIALA,2001,Cotton(lint),Kharif,1000,2000,2,45.4125,26.4175,14,3,0
PATIALA,2002,Cotton(lint),Kharif,1000,2000,2,34.91833333,27.35083333,14,3,0
PATIALA,1998,Rapeseed &Mustard,Rabi,2000,2000,1,48.2775,25.91208333,14,15,1
PATIALA,1999,Rapeseed &Mustard,Rabi,2000,2000,1,27.9,27.38375,14,15,1
PATIALA,2002,Rapeseed &Mustard,Rabi,2000,2000,1,34.91833333,27.35083333,14,15,1
PATIALA,2003,Rapeseed &Mustard,Rabi,2000,2000,1,59.54583333,25.72875,14,15,1
PATIALA,2004,Rapeseed &Mustard,Rabi,2000,2000,1,46.67416667,26.60041667,14,15,1
PATIALA,2005,Rapeseed &Mustard,Rabi,2000,2000,1,48.6925,25.84166667,14,15,1
PATIALA,2012,Rapeseed &Mustard,Rabi,1000,2000,2,40.70416667,25.77708333,14,15,1
PATIALA,2000,Other Rabi Pulses,Rabi,1800,2400,1.333333333,45.66416667,26.55958333,14,13,1
PATIALA,2003,Cotton(lint),Kharif,1000,3000,3,59.54583333,25.72875,14,3,0
PATIALA,2004,Cotton(lint),Kharif,1000,3000,3,46.67416667,26.60041667,14,3,0
PATIALA,2005,Cotton(lint),Kharif,1000,3000,3,48.6925,25.84166667,14,3,0
PATIALA,2006,Cotton(lint),Kharif,1000,3000,3,39.2,26.755,14,3,0
PATIALA,2009,Maize,Kharif,1000,3000,3,44.6925,26.52083333,14,9,0
PATIALA,2010,Maize,Kharif,1000,3000,3,65.97416667,26.23458333,14,9,0
PATIALA,2010,Cotton(lint),Kharif,1000,3000,3,65.97416667,26.23458333,14,3,0
PATIALA,2012,Cotton(lint),Kharif,1000,3000,3,40.70416667,25.77708333,14,3,0
PATIALA,2003,Sunflower,Rabi,2000,3000,1.5,59.54583333,25.72875,14,19,1
PATIALA,1998,Barley,Rabi,1000,3000,3,48.2775,25.91208333,14,2,1
PATIALA,2006,Barley,Rabi,1000,3000,3,39.2,26.755,14,2,1
PATIALA,2007,Cotton(lint),Kharif,1000,4000,4,43.44083333,26.55125,14,3,0
PATIALA,2008,Cotton(lint),Kharif,1000,4000,4,81.345,25.10541667,14,3,0
PATIALA,2009,Cotton(lint),Kharif,1000,4000,4,44.6925,26.52083333,14,3,0
PATIALA,2012,Maize,Kharif,1000,4000,4,40.70416667,25.77708333,14,9,0
PATIALA,2004,Barley,Rabi,1000,4000,4,46.67416667,26.60041667,14,2,1
PATIALA,2005,Barley,Rabi,1000,4000,4,48.6925,25.84166667,14,2,1
PATIALA,2007,Barley,Rabi,1000,4000,4,43.44083333,26.55125,14,2,1
PATIALA,2008,Barley,Rabi,1000,4000,4,81.345,25.10541667,14,2,1
PATIALA,2009,Barley,Rabi,1000,4000,4,44.6925,26.52083333,14,2,1
PATIALA,2010,Barley,Rabi,1000,4000,4,65.97416667,26.23458333,14,2,1
PATIALA,2006,Maize,Kharif,2000,5000,2.5,39.2,26.755,14,9,0
PATIALA,1999,Barley,Rabi,2000,5000,2.5,27.9,27.38375,14,2,1
PATIALA,2002,Maize,Kharif,4000,6000,1.5,34.91833333,27.35083333,14,9,0
PATIALA,2008,Maize,Kharif,2000,6000,3,81.345,25.10541667,14,9,0
PATIALA,2003,Barley,Rabi,2000,6000,3,59.54583333,25.72875,14,2,1
PATIALA,2007,Maize,Kharif,2000,7000,3.5,43.44083333,26.55125,14,9,0
PATIALA,2000,Barley,Rabi,2000,7000,3.5,45.66416667,26.55958333,14,2,1
PATIALA,2002,Barley,Rabi,2000,7000,3.5,34.91833333,27.35083333,14,2,1
PATIALA,2004,Maize,Kharif,4000,9000,2.25,46.67416667,26.60041667,14,9,0
PATIALA,2005,Maize,Kharif,4000,9000,2.25,48.6925,25.84166667,14,9,0
PATIALA,2001,Barley,Rabi,2000,9000,4.5,45.4125,26.4175,14,2,1
PATIALA,2001,Maize,Kharif,5000,11000,2.2,45.4125,26.4175,14,9,0
PATIALA,2004,Sugarcane,Whole year,2000,12000,6,46.67416667,26.60041667,14,18,2
PATIALA,2005,Sugarcane,Whole year,2000,13000,6.5,48.6925,25.84166667,14,18,2
PATIALA,1998,Maize,Kharif,6000,14000,2.333333333,48.2775,25.91208333,14,9,0
PATIALA,2003,Maize,Kharif,5000,14000,2.8,59.54583333,25.72875,14,9,0
PATIALA,1999,Maize,Kharif,5000,15000,3,27.9,27.38375,14,9,0
PATIALA,2000,Maize,Kharif,6000,17000,2.833333333,45.66416667,26.55958333,14,9,0
PATIALA,1998,Sugarcane,Whole year,3000,170000,56.66666667,48.2775,25.91208333,14,18,2
PATIALA,1999,Sugarcane,Whole year,3000,180000,60,27.9,27.38375,14,18,2
PATIALA,2012,Sugarcane,Whole year,2000,184000,92,40.70416667,25.77708333,14,18,2
PATIALA,2000,Sugarcane,Whole year,3000,220000,73.33333333,45.66416667,26.55958333,14,18,2
PATIALA,2003,Sugarcane,Whole year,4000,240000,60,59.54583333,25.72875,14,18,2
PATIALA,2001,Sugarcane,Whole year,4000,280000,70,45.4125,26.4175,14,18,2
PATIALA,2002,Sugarcane,Whole year,5000,330000,66,34.91833333,27.35083333,14,18,2
PATIALA,1998,Rice,Kharif,246000,772000,3.138211382,48.2775,25.91208333,14,16,0
PATIALA,1999,Rice,Kharif,250000,812000,3.248,27.9,27.38375,14,16,0
PATIALA,2002,Rice,Kharif,237000,818000,3.451476793,34.91833333,27.35083333,14,16,0
PATIALA,2000,Rice,Kharif,255000,854000,3.349019608,45.66416667,26.55958333,14,16,0
PATIALA,2010,Rice,Kharif,234000,873000,3.730769231,65.97416667,26.23458333,14,16,0
PATIALA,2001,Rice,Kharif,252000,908000,3.603174603,45.4125,26.4175,14,16,0
PATIALA,2012,Rice,Kharif,233000,922000,3.957081545,40.70416667,25.77708333,14,16,0
PATIALA,2003,Rice,Kharif,246000,950000,3.861788618,59.54583333,25.72875,14,16,0
PATIALA,2004,Rice,Kharif,250000,965000,3.86,46.67416667,26.60041667,14,16,0
PATIALA,2006,Rice,Kharif,237000,989000,4.172995781,39.2,26.755,14,16,0
PATIALA,2005,Rice,Kharif,252000,996000,3.952380952,48.6925,25.84166667,14,16,0
PATIALA,2007,Rice,Kharif,234000,999000,4.269230769,43.44083333,26.55125,14,16,0
PATIALA,2008,Rice,Kharif,238000,1009000,4.239495798,81.345,25.10541667,14,16,0
PATIALA,2009,Rice,Kharif,240000,1021000,4.254166667,44.6925,26.52083333,14,16,0
PATIALA,2009,Wheat,Rabi,235000,1063000,4.523404255,44.6925,26.52083333,14,21,1
PATIALA,2003,Wheat,Rabi,266000,1095000,4.116541353,59.54583333,25.72875,14,21,1
PATIALA,2005,Wheat,Rabi,262000,1109000,4.232824427,48.6925,25.84166667,14,21,1
PATIALA,2012,Wheat,Rabi,234000,1123000,4.799145299,40.70416667,25.77708333,14,21,1
PATIALA,2006,Wheat,Rabi,244000,1126000,4.614754098,39.2,26.755,14,21,1
PATIALA,2007,Wheat,Rabi,240000,1133000,4.720833333,43.44083333,26.55125,14,21,1
PATIALA,2008,Wheat,Rabi,242000,1137000,4.698347107,81.345,25.10541667,14,21,1
PATIALA,2010,Wheat,Rabi,236000,1141000,4.834745763,65.97416667,26.23458333,14,21,1
PATIALA,1998,Wheat,Rabi,258000,1144000,4.434108527,48.2775,25.91208333,14,21,1
PATIALA,2002,Wheat,Rabi,265000,1184000,4.467924528,34.91833333,27.35083333,14,21,1
PATIALA,2000,Wheat,Rabi,261000,1191000,4.563218391,45.66416667,26.55958333,14,21,1
PATIALA,2004,Wheat,Rabi,266000,1197000,4.5,46.67416667,26.60041667,14,21,1
PATIALA,1999,Wheat,Rabi,264000,1267000,4.799242424,27.9,27.38375,14,21,1
PATIALA,2001,Wheat,Rabi,265000,1310000,4.943396226,45.4125,26.4175,14,21,1
ROPAR(RUPNAGAR),2010,Masoor,Rabi,100,90,0.9,108.4291667,22.04708333,15,10,1
ROPAR(RUPNAGAR),1998,Sesamum,Kharif,400,100,0.25,70.88333333,21.79666667,15,17,0
ROPAR(RUPNAGAR),1999,Sesamum,Kharif,400,100,0.25,46.96833333,22.78166667,15,17,0
ROPAR(RUPNAGAR),2001,Sesamum,Kharif,400,100,0.25,72.93916667,21.92958333,15,17,0
ROPAR(RUPNAGAR),2002,Urad,Kharif,400,100,0.25,58.14833333,22.6375,15,20,0
ROPAR(RUPNAGAR),2002,Sesamum,Kharif,400,100,0.25,58.14833333,22.6375,15,17,0
ROPAR(RUPNAGAR),2004,Sesamum,Kharif,400,100,0.25,74.66666667,22.15833333,15,17,0
ROPAR(RUPNAGAR),2005,Sesamum,Kharif,400,100,0.25,74.0425,21.33458333,15,17,0
ROPAR(RUPNAGAR),2003,Sesamum,Kharif,300,100,0.333333333,84.2275,21.50958333,15,17,0
ROPAR(RUPNAGAR),2006,Sesamum,Kharif,300,100,0.333333333,74.93,22.07166667,15,17,0
ROPAR(RUPNAGAR),2007,Sesamum,Kharif,300,100,0.333333333,74.92583333,21.78458333,15,17,0
ROPAR(RUPNAGAR),2006,Urad,Kharif,200,100,0.5,74.93,22.07166667,15,20,0
ROPAR(RUPNAGAR),2008,Arhar (Tur),Kharif,200,100,0.5,125.5383333,20.89958333,15,0,0
ROPAR(RUPNAGAR),2008,Sesamum,Kharif,200,100,0.5,125.5383333,20.89958333,15,17,0
ROPAR(RUPNAGAR),2002,Groundnut,Kharif,100,100,1,58.14833333,22.6375,15,5,0
ROPAR(RUPNAGAR),2004,Groundnut,Kharif,100,100,1,74.66666667,22.15833333,15,5,0
ROPAR(RUPNAGAR),2006,Arhar (Tur),Kharif,100,100,1,74.93,22.07166667,15,0,0
ROPAR(RUPNAGAR),2007,Urad,Kharif,100,100,1,74.92583333,21.78458333,15,20,0
ROPAR(RUPNAGAR),2008,Urad,Kharif,100,100,1,125.5383333,20.89958333,15,20,0
ROPAR(RUPNAGAR),2009,Arhar (Tur),Kharif,100,100,1,67.74,22.09,15,0,0
ROPAR(RUPNAGAR),2010,Urad,Kharif,100,100,1,108.4291667,22.04708333,15,20,0
ROPAR(RUPNAGAR),2005,Masoor,Rabi,400,100,0.25,74.0425,21.33458333,15,10,1
ROPAR(RUPNAGAR),2004,Gram,Rabi,300,100,0.333333333,74.66666667,22.15833333,15,4,1
ROPAR(RUPNAGAR),2000,Gram,Rabi,200,100,0.5,69.12916667,21.98083333,15,4,1
ROPAR(RUPNAGAR),2003,Gram,Rabi,200,100,0.5,84.2275,21.50958333,15,4,1
ROPAR(RUPNAGAR),2005,Gram,Rabi,200,100,0.5,74.0425,21.33458333,15,4,1
ROPAR(RUPNAGAR),2000,Linseed,Rabi,100,100,1,69.12916667,21.98083333,15,8,1
ROPAR(RUPNAGAR),2001,Rapeseed &Mustard,Rabi,100,100,1,72.93916667,21.92958333,15,15,1
ROPAR(RUPNAGAR),2006,Gram,Rabi,100,100,1,74.93,22.07166667,15,4,1
ROPAR(RUPNAGAR),2006,Masoor,Rabi,100,100,1,74.93,22.07166667,15,10,1
ROPAR(RUPNAGAR),2007,Gram,Rabi,100,100,1,74.92583333,21.78458333,15,4,1
ROPAR(RUPNAGAR),2008,Masoor,Rabi,100,100,1,125.5383333,20.89958333,15,10,1
ROPAR(RUPNAGAR),2009,Gram,Rabi,100,100,1,67.74,22.09,15,4,1
ROPAR(RUPNAGAR),2012,Gram,Rabi,100,100,1,69.6325,21.46166667,15,4,1
ROPAR(RUPNAGAR),2012,Guar seed,Whole year,100,100,1,69.6325,21.46166667,15,6,2
ROPAR(RUPNAGAR),2003,Urad,Kharif,700,200,0.285714286,84.2275,21.50958333,15,20,0
ROPAR(RUPNAGAR),2000,Sesamum,Kharif,600,200,0.333333333,69.12916667,21.98083333,15,17,0
ROPAR(RUPNAGAR),1998,Urad,Kharif,400,200,0.5,70.88333333,21.79666667,15,20,0
ROPAR(RUPNAGAR),2003,Arhar (Tur),Kharif,300,200,0.666666667,84.2275,21.50958333,15,0,0
ROPAR(RUPNAGAR),2004,Arhar (Tur),Kharif,300,200,0.666666667,74.66666667,22.15833333,15,0,0
ROPAR(RUPNAGAR),2004,Urad,Kharif,300,200,0.666666667,74.66666667,22.15833333,15,20,0
ROPAR(RUPNAGAR),2005,Urad,Kharif,300,200,0.666666667,74.0425,21.33458333,15,20,0
ROPAR(RUPNAGAR),2005,Arhar (Tur),Kharif,200,200,1,74.0425,21.33458333,15,0,0
ROPAR(RUPNAGAR),2005,Moong,Kharif,200,200,1,74.0425,21.33458333,15,11,0
ROPAR(RUPNAGAR),2007,Arhar (Tur),Kharif,200,200,1,74.92583333,21.78458333,15,0,0
ROPAR(RUPNAGAR),2001,Gram,Rabi,200,200,1,72.93916667,21.92958333,15,4,1
ROPAR(RUPNAGAR),2008,Gram,Rabi,200,200,1,125.5383333,20.89958333,15,4,1
ROPAR(RUPNAGAR),2010,Gram,Rabi,200,200,1,108.4291667,22.04708333,15,4,1
ROPAR(RUPNAGAR),1999,Urad,Kharif,800,300,0.375,46.96833333,22.78166667,15,20,0
ROPAR(RUPNAGAR),2002,Arhar (Tur),Kharif,300,300,1,58.14833333,22.6375,15,0,0
ROPAR(RUPNAGAR),1999,Masoor,Rabi,700,300,0.428571429,46.96833333,22.78166667,15,10,1
ROPAR(RUPNAGAR),2002,Masoor,Rabi,600,300,0.5,58.14833333,22.6375,15,10,1
ROPAR(RUPNAGAR),2003,Masoor,Rabi,600,300,0.5,84.2275,21.50958333,15,10,1
ROPAR(RUPNAGAR),1999,Gram,Rabi,500,300,0.6,46.96833333,22.78166667,15,4,1
ROPAR(RUPNAGAR),2004,Masoor,Rabi,500,300,0.6,74.66666667,22.15833333,15,10,1
ROPAR(RUPNAGAR),2002,Gram,Rabi,300,300,1,58.14833333,22.6375,15,4,1
ROPAR(RUPNAGAR),2001,Arhar (Tur),Kharif,500,400,0.8,72.93916667,21.92958333,15,0,0
ROPAR(RUPNAGAR),1998,Masoor,Rabi,700,400,0.571428571,70.88333333,21.79666667,15,10,1
ROPAR(RUPNAGAR),1999,Peas & Beans (Pulses),Rabi,700,400,0.571428571,46.96833333,22.78166667,15,14,1
ROPAR(RUPNAGAR),2000,Masoor,Rabi,700,400,0.571428571,69.12916667,21.98083333,15,10,1
ROPAR(RUPNAGAR),2000,Arhar (Tur),Kharif,700,500,0.714285714,69.12916667,21.98083333,15,0,0
ROPAR(RUPNAGAR),2010,Arhar (Tur),Kharif,600,500,0.833333333,108.4291667,22.04708333,15,0,0
ROPAR(RUPNAGAR),2001,Masoor,Rabi,600,500,0.833333333,72.93916667,21.92958333,15,10,1
ROPAR(RUPNAGAR),1999,Arhar (Tur),Kharif,600,600,1,46.96833333,22.78166667,15,0,0
ROPAR(RUPNAGAR),1998,Gram,Rabi,700,600,0.857142857,70.88333333,21.79666667,15,4,1
ROPAR(RUPNAGAR),1998,Arhar (Tur),Kharif,1000,800,0.8,70.88333333,21.79666667,15,0,0
ROPAR(RUPNAGAR),2002,Bajra,Kharif,1000,1000,1,58.14833333,22.6375,15,1,0
ROPAR(RUPNAGAR),2003,Bajra,Kharif,1000,1000,1,84.2275,21.50958333,15,1,0
ROPAR(RUPNAGAR),2004,Bajra,Kharif,1000,1000,1,74.66666667,22.15833333,15,1,0
ROPAR(RUPNAGAR),2002,Rapeseed &Mustard,Rabi,2000,1000,0.5,58.14833333,22.6375,15,15,1
ROPAR(RUPNAGAR),2006,Rapeseed &Mustard,Rabi,1000,1000,1,74.93,22.07166667,15,15,1
ROPAR(RUPNAGAR),2009,Rapeseed &Mustard,Rabi,1000,1000,1,67.74,22.09,15,15,1
ROPAR(RUPNAGAR),2009,Sugarcane,Whole year,200,1300,6.5,67.74,22.09,15,18,2
ROPAR(RUPNAGAR),2004,Rapeseed &Mustard,Rabi,3000,2000,0.666666667,74.66666667,22.15833333,15,15,1
ROPAR(RUPNAGAR),1998,Rapeseed &Mustard,Rabi,2000,2000,1,70.88333333,21.79666667,15,15,1
ROPAR(RUPNAGAR),1999,Rapeseed &Mustard,Rabi,2000,2000,1,46.96833333,22.78166667,15,15,1
